"# 文本key","文本value"
"string","string"
"57ce787ee52277920d9970c34eb14bce","Fine. Looks like you prefer it the hard way. Unfortunately for you, I brought help this time. Get her, buddy!"
"0cb265b330476c2419ad8eafffc84136","Scum! Take this!"
"84d9bf79c3c275333a845db394135317","? Me?"
"8f37c76cbee75c8c93d576641196c88e","Wait, I don't even know him."
"ab51cd00d60d1f8bc5ce632372130145","Such skill, wasted on aiding a villain."
"35eaf16903d3e551f44ba35452cddc1d","This is a misunderstanding!"
"5b5fac105e770beb7793b1a568e279e5","Say what you will. Kill or spare, your call."
"e025502658adc80ad397090e84998445","It really is a misunderstanding!"
"1e6faa2adccc8872f0972d9dc6e240d6","Save your breath. You think I'm as trusting as my sister? That I'd fall for a vile scoundrel's lies?"
"eb38becb6d19186f390c1fea19541bce","What lies?"
"e5fdf2e4ac6e745f0fc49a4c6b0e8404","Who knows what wicked schemes are brewing in your head?"
"ed090b98b06c290eb9d8fa9d47500523","[Teach her a lesson] You need to be taught a lesson."
"fca18105d289a23faed835f1549c4318","What an annoying girl. Think you can have your way with me? A lesson's in order."
"ff3fbf12fad566bcce676787f22768ec","Ha! There it is. Your true colors, scum!"
"6da497c832689417b83af712ee4e6f66","[Slap her]"
"5d52592f0ee2538c478652080b9230ca","You slap her across the face. The woman stares at you, stunned. Her once hard stare wavers, and soon, tears well up in her eyes."
"47214a51ae561872e58f6b1b89c4460b","Scum! Scum! Scum!"
"5a2fba68ecd8cd2e34739f0174831c3f","[Do it again]"
"71d6cabb272cc3dc2f289d2fb30489a7","More slaps land on her face. The tears she's been holding back now flow freely."
"f32d60b1ff3402e9607ce74ba8e07edf","Scum! How dare you treat me like this! I'll tell my sect! Every Mount Beimang disciple will hunt you down! You won't get away!"
"b88aa756a79c178555f43a2e02162e0c","She covers her face, eyes wet with disbelief."
"121fccfc0b1e5705726304434294f311","Stop... please, stop."
"d855b002186f99bc38abd7635df10843","Will you listen now?"
"7bbebf7b9526b18cbe3b506607f56afa","Y-yes."
"4b5a8263373aeae95a59b89207164c59","I've told you, I don't know that man. You attacked without reason, and wouldn't listen to explanations. If I weren't trained in Kungfu, I would've been killed for nothing."
"6e090e640273a849318a53e9dbd8d7f9","[Explain]"
"acbaa7bbb54334ab6b9c337896fe0ce2","I... I wasn't going to kill you. I just... I just wanted to teach you a lesson."
"fd46f153281bbb95e99ed35cb6b4f400","Hmph. Whatever you say."
"a06ce13a2d34b5e52b1f12e2988ad5db","What do you want?"
"c8264422023d512a0ce9efd56df1df5c","[Demand compensation]"
"87e41d40a8a3e5656990685ad40c98b4","I can't let this false accusation slide. What do you have to compensate me?"
"32dc032dc3c96fcb99f5c916304715e1","But you've hit me so many times! Doesn't that make us even?"
"e2fe9e69c945408afbc465a0769c36fb","[Threaten] Raise your hand."
"b5bf4c3c9624baf8cb5edbfc15c2e844","Seeing your raised hand, she shakes her head hurriedly."
"517721e154ab6f3f1a746f41c761e794","This Arctic Palm manual teaches the basic Palm technique of Mount Beimang. It's all I have on me. Take it, and we're even."
"f9f28933e623b761094a93d30b3db1b6","[Accept] Take the manual."
"44e15d3a5b6b4196b497acc028e52505","Consider this a settlement. Hmph, farewell!"
"9f5d10afc636dc6d47c7a3de4d0171aa","We'll never cross paths again!"
"708de318f5f897f81b25265f91ec51a6","Damn it, how dare that scoundrel insult me!"
"62281e7829326fad60e3d6c282812842","[Leave] Not a bad deal."
"370d2d78cc8ad16a3333d1f07902088a","[Reject] Offer me something else in return."
"9d981032bfbf4bea73df675a50091a24","If you won't take this, hmph, I still have some money. If that doesn't interest you either, you might as well finish me off!"
"b481b02770410b5b6b71c6783efee18f","[Accept] Fine, let's just end this."
"f04e85d8b5f79aa5b244e13b07235eb4","[Leave] From now on, we go our separate ways."
"9fde9a1ea4ab4cc27754b5ee61fc0771","Hmph, farewell!"
"4e42ecbd4d1ac1eb8dbc7d0b257d4cfb","What a pain..."
"183bc6741f04881d35b9507317783c60","[Demand apology]"
"d6e8bae29eb201a09a458c54b907c02c","You can't just accuse me of something like that! Apologize, and we'll be done with this."
"b56a3b453cb5b54f5019552e4b5ac099","Hmph... F-fine. I'm sorry. I acted rashly."
"e45c87f478e388e5ffa2a6c893803dea","We'll never cross paths again! Farewell."
"db523c989fc0674cb1cab08da8c0f495","Should have done that earlier, shouldn't you?"
"c395a7372c82355c7ea79c259ffb5532","[Intimidate]"
"e0ffb5905455a3411b6e4be2345b5bee","You raise your hand to intimidate the woman, but she unexpectedly leans in, her face inches from yours. She sneers."
"5a5d08e7ad41e2e1ed0942daaa62524d","I'm an indoor disciple of the Mount Beimang sect. You dare to slap my face? Come on then. What are you waiting for?"
"a139c0b86da0c186bfbe803551cf9383","[Teach a lesson] I've never heard such a ridiculous request!"
"b2b2cb8afe9e62fa2b79379e3937a73c","[Leave] Why bother with her?"
"871775f38707bc18aca9262f5b7ace9b","Hmph, you villain, this isn't over. We'll see who gets the last laugh!"
"68d01c82a16d4f3ac042a5bc93dc5973","We'll see about that!"
"daf5f220b600506cfe3e6aaf67305d13","[Leave] Forget it. I'm not dealing with her."
"bbfde6b8b87b52a352b70c8855751651","[Explain] Continue explaining that it's a misunderstanding."
"22158eafb7e2aebbcdc7e595b1c19af1","Misunderstanding? Hmph, you mean I'm blind? Villain, kill me if you dare! Why all this pretense?"
"950b07011e60a431df217a78cd6f6435","[Leave] This woman is crazy."
"2f63f649614c6486b7aa3263ac00e35a","With those weak skills, you dare stir up trouble? I won't let you live!"
"b4760be413febac4e99d0869a72a0aa9","Hmph, enough with the lies, you villain. I don't have time to deal with you now. I'll find you after I kill Feng Kun!"
"3b879b64e326ca42c1f61af96268cb69","Where did Feng Kun go?!"
"09646b1e131e512282871373a3ee1691","What a stroke of bad luck!"
"f80312d398007007c8cc03eb9cd0864c","There was a person in front of me who was walking in a hurry and accidentally bumped into you."
"2a70a55bbe404556e9d13b3d44ee8dcc","Sorry, sorry, I was walking in a hurry and accidentally bumped into you."
"8bf2cb84a74fa8542639cf17bed7b815","Don't you have eyes when you walk? (Reprimand)"
"80d248ee36ecbd8a9ad1bea5ca69aff0","I'm really sorry. I'll pay you the 500 yuan."
"7a3edf334e47675a6f117e9699d1f4eb","That's pretty much it. Please be more careful in the future. (Take the money)"
"eac9c785880712492107f6ced36e8c0f","I still have something important to do, so I'll leave first and talk about it later when we have a chance."
"98aea780ee7ab5fcec760aecd72b1ead","Is this money just like a waste of money? (Asking for more compensation)"
"1ddfde680f3c801142849ce4f5b9a2cb","Well, let's add 500 more and compensate you 1,000. How about that?"
"0f3e3ca4920cc1a5f007ce58984e1141","That's pretty much it!"
"e59e483f8ddb04bc6c408a4bdaef4609","Forget it, you'd better hand over all the money!"
"54b893cc9784400c412526791e4621fe","Well, I didn't want to bump into a strong man! Come on, I want to see how many tricks you have to rob me."
"7d76a4f9ead6559ed57a9ce14218da70","Let's take action."
"c2a22df2505427d7f09aaa03d0c65127","Smile slightly to show it's okay. (Friendly)"
"38d8f2f0aa06d8808981927dfa5fd37e","Recently, a martial arts master was explaining the essence of martial arts. I went out late, so I was faster, and accidentally bumped into you, knight. This money is my apology, and I hope you will include it."
"cf8a458f2d9385b8bf5f84fe73704123","I accepted it with a happy smile, which means it's a trivial matter."
"4291d7db989bcdd82bbf2f9c7a2e9738","It's just a trivial matter, why give me money? Just go and do it."
"5b0cd494a38c7c9b9ca2b49993a6a166","There are many knights, but I still have something urgent to do. Let's talk about it later when we have time."
"318b16d77a6a76e08043aecf97c6047c","Transformation Wonder"
"b70605dd432f15cc2c3342fa20073b29","Bone-bone"
"ff8e41c1dac2cd9cc3bfb0a3d557b476","Chatter chatter---"
"32a175f3e9e3e2a2ccc6b3ad410e1bb3","Is that the hairy man from Boulder Hamlet?"
"b7368c1a41ee4f4cadd189c245fb827b","My time is short. Please, don't steal those herbs anymore. It won't make a difference. You got lucky this time, being saved by a good person. But next time, you might not be so lucky."
"92c0f6d819d5b1fb39896debcb7b5236","With a face so twisted and bones so prominent, could he be...?!"
"b4febeab873ba7e71f41fb7c5592c429","Huh?! Who's there!"
"6d1656b7fa34baf990efd642f10bac3e","(I've been seen. I must seek refuge. This person fits the bandit's description of the skeletal figure. I must relay this information to Huan Changsheng...)"
"6ca9b5045b68e127b9ea628eff334e41","[Conceal]"
"4898badc5c41c6132c78d4caf35feeae","Huh?! No one? Was I imagining things?"
"19dd9cfc4fe30a433a39a27f1fbf36be","Skeletal Figure"
"daeee7142c292525878dc04d144057fc","I've made a discovery in the Nine Trials Labyrinth that warrants further investigation. The hairy man from Boulder Hamlet was there, and with the creature was another, whose appearance was quite peculiar. It aligns with the bandit's description of the skeletal being. I believe it's time to inform Huan Changsheng."
"05ddf8136381ab8b55fd61b4e58ffe3e","Share the clue with Huan Changsheng"
"11319a9bc91eb0cfcdc43d332133c421","[Sneak away]"
"378edfedf359776d98edd0f582eeecfd","The weather's clear today, and I'm not in the mood for drinking. Come back another time."
"39ae596519182242af9f86df547cc186","I've got information about the lowlife who hurt your wife."
"c83b7eb79287cf2cf681f9774dd1537c","Huan Changsheng freezes, his arm trembling, and his face contorting in rage. After a long pause, he finally calms down, but when he speaks, each word is forced."
"688bc17d5abad2f917bfd2eae566530d","Who?"
"ea572446768497842444052dff7ccfde","I caught a bandit earlier, and he spilled the beans about the Eight Bandit Kings. Apparently, at a banquet, the Eight Kings hosted a mysterious guest. Traveling with them was someone called Bonegrin, said to be an ugly man with a skeletal face."
"66f4700e0eeb53610811a67f65077086","[Tell the story]"
"b9b8af98d0267803d63d7f58e84d1fa8","You've found the person?"
"7d7ae66246e7fefd0e20be33482ba666","That person's hiding in a secret spot on the second level of the Nine Trials Labyrinth. Sharp enough to almost catch me when I got close."
"e9899f2f2a4d7d011c03d223477dabc3","Exactly."
"2b5dc44ae1f51720a45c645596bf49cc","As he listens, Huan Changsheng slowly calms down, his voice returning to its usual icy tone."
"72e6670b5a38ba13127f4842ba20791f","Thanks. I'll look into it myself. I owe you one for this."
"6df8f8b73a7f6adab5a43b2dd3ca4596","Need any help?"
"29ed05f3c4831035f4e8feec7ca9e0d8","No... I've got it."
"9c0ba75a77d95eb851fb32cf623f93e1","After a brief pause, Huan Changsheng hands you a martial arts manual."
"e5ec111a52f6cf53a2fa38d410eab715","I'm known as Cloud Piercer in the martial arts world for my deadly concealed weapons. This book is my life's work. Take it."
"f6b95da8aa3527720ffe456fe360c09c","I feel like I don't deserve such a precious gift."
"3c37e909c3c10fbbc459356016ba97cc","Ha! I've been far from a good friend to you, yet you've risked your life to avenge my wife. Your deeds are those of a true hero. They say I'm the Southern Hero, but compared to you, I'm a fraud. Please accept this as a token of my friendship."
"21dc4275c03dfe3f6a0adf77e2787343","Alright, if you insist."
"42bb46c1636a6721998102125b284709","Qinghong, my love, I will avenge you right now!"
"7af5433409f5e73841c08bf1e1f83110","So this is Huan Changsheng's secret sauce for mastering the elusive Art of Transformation! These concealed weapon techniques are next level! No wonder he's known as the Cloud Piercer!"
"ddd0a618975b29ea3253c86dceeb679b","I heard someone say that you have some poisonous insects on your hands. I wonder if you would be willing to part with them and sell them to me?"
"9b54d48099cb1560a64aa71d0436ae3d","It's useless anyway. If you want to buy it, I'll sell it to you."
"2abd2d46752b9a82d78c403fa25a8672","That's very good. I wonder if you have those Gu insects that you can sell to me."
"11997ecfebdd64e21b0382248995b321","Lampbug."
"a7f907f0a8242efe6eaf8ef49adc1d47","Oh! This is the lampworm! I'm willing to give you 500 yuan for this insect."
"2cb0260c06597a8fdba2404f181f29fb","Reasonable price."
"f7ef716ee73aae515a3c856a65f562f0","You buy and I sell, it's just a transaction."
"181d7eee8999606d3c5429b17e6b9809","The deal is done, we'll see you later."
"17e64ba09422a9fd850b36c88182ee37","I see that you are also interested in Gu Insects. If you want to use Gu Insects, you must cooperate with the corresponding martial arts. If you are interested in the way of Gu Insects, you can go to Longji Mountain to have a look. Farewell."
"bc6a89290b83afa9815c88f7b8e40079","I don't want to sell it."
"9c84916c1b06faa15d060424b7bb5b9d","Love bug."
"13c97f18fb187c1841b7dcefeea56ed7","Oh! This is a love bug! I'm willing to give you 500 dollars for this bug."
"a462ec3e5c88a058edb564d5aec9c4f9","Bloodworm."
"ece9cb76f621777fb626589100119c75","Oh! This is indeed a blood worm! I am willing to give you 500 yuan for this worm."
"d5e3d7fc1f9d166c977154890b93b227","Extinct insect."
"2aa53e696111550aee31a086c69ce848","Oh! This is the absolute insect! I am willing to give you 500 yuan for this insect."
"b78cc035fcfcdf7a6b7700546c9a63a9","I need these Gu worms too."
"787dce43bcba4980e4970e317e9e89a9","In that case, I won't force you."
"6b9e080f5f5dd4fdad88317e62beb48b","If you don't want to sell, just let it go. See you later. Goodbye."
"a59b2f4c226adebd96184936579e5d0c","Misfortune? Is there any skill in this world that can control luck?"
"d3fd32099350ecf66324be439761302f","I don't know. Goodbye."
